id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source,cleaned_description,misi_id,model_input,category_label,urgency_label,asta_label
a8391d46-1090-48c3-84bc-c855cb45f7f4,"Saya harus antre 2 hari buat mendapatkan pelayanan yang layak di Puskesmas, ini sdh 2 bln, DPRD Provinsi harus meningkatkan kualitas pelayanan!",Pendidikan,informal,Kalimantan Timur,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Kesehatan,synthetic_v3.1_asta_urgency,"saya harus antre 2 hari buat mendapatkan pelayanan yang layak di puskesmas, ini sudah 2 bln, dprd provinsi harus meningkatkan kualitas pelayanan!",4,"legislative target dprd provinsi. asta cita misi 4. impact scope community. register informal.  aspirasi warga: saya harus antre 2 hari buat mendapatkan pelayanan yang layak di puskesmas, ini sudah 2 bln, dprd provinsi harus meningkatkan kualitas pelayanan!",5,2,3
a72fff2b-7d18-461e-8ee2-dd65e93ca4c7,"Fasilitas kesehatan di daerah kami masih kurang baik, sering ada kekurangan obat-obatan. Harus ada perhatian dari pemerintah ya.",Kesehatan,informal,Jawa Timur,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Peningkatan Fasilitas Kesehatan di Daerah,synthetic_v3.1_asta_urgency,"kesehatan di daerah kami masih kurang baik, sering ada kekurangan obat-obatan. harus ada perhatian dari pemerintah ya.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope community. register informal.  aspirasi warga: kesehatan di daerah kami masih kurang baik, sering ada kekurangan obat-obatan. harus ada perhatian dari pemerintah ya.",3,0,3
cb8e9dab-1f9e-46ae-a7fd-527f060ef993,"Saya minta tolong, kenaikan kasus KLB di daerah kami begitu cepat! Saya pribadi, sudah 3 hari gak bisa makan krn sakit, tapi gak ada APD yang pas di desa kami, jln!",Kesehatan,informal,Sumatera Utara,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kurangnya APD di Desa,synthetic_v3.1_asta_urgency,"saya minta tolong, kenaikan kasus klb di daerah kami begitu cepat! saya pribadi, sudah 3 hari tidak bisa makan karena sakit, tapi tidak ada apd yang pas di desa kami, jln!",4,"legislative target dprd kab kota. asta cita misi 4. impact scope national. register informal.  aspirasi warga: saya minta tolong, kenaikan kasus klb di daerah kami begitu cepat! saya pribadi, sudah 3 hari tidak bisa makan karena sakit, tapi tidak ada apd yang pas di desa kami, jln!",3,4,3
49c39ea8-573e-4b0f-863c-82a873d9bdbf,Perlu ada peningkatan ketersediaan obat-obatan untuk pasien kronis di daerah terpencil,Kesehatan,formal,Jambi,4,Misi Kesehatan Merata,DPRD,Regional,Ketersediaan Obat,booster_v3.2,perlu ada peningkatan ketersediaan obat-obatan untuk pasien kronis di daerah terpencil,0,legislative target dprd. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: perlu ada peningkatan ketersediaan obat-obatan untuk pasien kronis di daerah terpencil,3,3,8
3571fddb-1bcf-4ac4-8601-f56d0f5fd523,"Pungli di pos polisi, Rp 50.000 untuk periksa kendaraan. Bikin saya jadi kesal.",Keamanan,informal,Kalimantan Timur,2,"Misi 7: Reformasi Hukum, Birokrasi, dan Pemberantasan Korupsi/Narkoba",DPRD Kab/Kota,National,Pengawasan Korupsi di Layanan Publik,synthetic_v3.1_asta_urgency,"di pos polisi, rp 50.00 untuk periksa kendaraan. bikin saya jadi kesal.",7,"legislative target dprd kab kota. asta cita misi 7. impact scope national. register informal.  aspirasi warga: di pos polisi, rp 50.00 untuk periksa kendaraan. bikin saya jadi kesal.",2,1,6
2aeba0e6-574e-4927-b491-fbc3b3034b50,"Masyarakat sekitar Kecamatan Purwakarta, Provinsi Jawa Barat, membutuhkan penambahan fasilitas publik seperti kantor pos dan bank untuk mendukung kewirausahaan warga setempat. Peningkatan fasilitas ini akan meningkatkan akses warga ke layanan keuangan dan memunculkan peluang bagi warga untuk berwirausaha secara lebih efektif.",Ekonomi,formal,Papua,1,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPR RI,Individual,Peningkatan Fasilitas Publik untuk Mendukung Kewirausahaan,synthetic_v3.1_asta_urgency,"sekitar kecamatan purwakarta, provinsi jawa barat, membutuhkan penambahan fasilitas publik seperti kantor pos dan bank untuk mendukung kewirausahaan warga setempat. peningkatan fasilitas ini akan meningkatkan akses warga ke layanan keuangan dan memunculkan peluang bagi warga untuk berwirausaha secara lebih efektif.",3,"legislative target dpr ri. asta cita misi 3. impact scope individual. register formal.  aspirasi warga: sekitar kecamatan purwakarta, provinsi jawa barat, membutuhkan penambahan fasilitas publik seperti kantor pos dan bank untuk mendukung kewirausahaan warga setempat. peningkatan fasilitas ini akan meningkatkan akses warga ke layanan keuangan dan memunculkan peluang bagi warga untuk berwirausaha secara lebih efektif.",0,0,2
75c27eff-09de-49f6-8a7f-29aaa1537f4c,"Fungsi trotoar di Jalan Raya Gading, Kecamatan Caturtunggal, Kabupaten Sleman, Yogyakarta, telah rusak parah dan mengganggu aktivitas pejalan kaki. Dengan kondisi ini, berpotensi menimbulkan cedera pada masyarakat.",Infrastruktur,formal,Papua,2,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Infrastruktur Jalan,synthetic_v3.1_asta_urgency,"trotoar di jalan raya gading, kecamatan caturtunggal, kabupaten sleman, yogyakarta, telah rusak parah dan mengganggu aktivitas pejalan kaki. dengan kondisi ini, berpotensi menimbulkan cedera pada masyarakat.",3,"legislative target dprd kab kota. asta cita misi 3. impact scope regional. register formal.  aspirasi warga: trotoar di jalan raya gading, kecamatan caturtunggal, kabupaten sleman, yogyakarta, telah rusak parah dan mengganggu aktivitas pejalan kaki. dengan kondisi ini, berpotensi menimbulkan cedera pada masyarakat.",1,1,2
812bb4d7-26fb-4e91-a629-0e803f59d36a,Saya melihat banyak anak-anak di desa kami tidak bisa mengakses pendidikan karena jaraknya jauh. Harus ada pendidikan daring!,Pendidikan,informal,Papua,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Pendidikan Daring,synthetic_v3.1_asta_urgency,saya melihat banyak anak-anak di desa kami tidak bisa mengakses pendidikan karena jaraknya jauh. harus ada pendidikan daring!,4,legislative target dprd kab kota. asta cita misi 4. impact scope national. register informal.  aspirasi warga: saya melihat banyak anak-anak di desa kami tidak bisa mengakses pendidikan karena jaraknya jauh. harus ada pendidikan daring!,5,0,3
06750056-1d96-45f7-908a-82ff777f2077,Gue kejengkelan! Pabrik yang nyaris selesai dibangun di kawasan industri ditutup gegara regulasi. Kenapa gak ada kejelasan dari pemerintah? Tolong hindari hal ini lagi! - DPRD Provinsi,Ekonomi,informal,Kalimantan Timur,4,Misi 5: Hilirisasi dan Industrialisasi,DPRD Provinsi,Regional,Regulasi yang Menghambat Industri,synthetic_v3.1_asta_urgency,saya kejengkelan! pabrik yang nyaris selesai dibangun di kawasan industri ditutup gegara regulasi. kenapa tidak ada kejelasan dari pemerintah? tolong hindari hal ini lagi! - dprd provinsi,5,legislative target dprd provinsi. asta cita misi 5. impact scope regional. register informal.  aspirasi warga: saya kejengkelan! pabrik yang nyaris selesai dibangun di kawasan industri ditutup gegara regulasi. kenapa tidak ada kejelasan dari pemerintah? tolong hindari hal ini lagi! - dprd provinsi,0,3,4
9dfcccce-1646-4a31-a8a3-b7e4934b08b6,"Dana desa kurang maksimal di Desa Puspahiang, Sumatera Barat, ini bikin warga kesulitan untuk pengembangan usaha",Infrastruktur,informal,Jambi,2,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,National,Infrastruktur,synthetic_v3.1_asta_urgency,"dana desa kurang maksimal di desa puspahiang, sumatera barat, ini bikin warga kesulitan untuk pengembangan usaha",6,"legislative target dprd kab kota. asta cita misi 6. impact scope national. register informal.  aspirasi warga: dana desa kurang maksimal di desa puspahiang, sumatera barat, ini bikin warga kesulitan untuk pengembangan usaha",1,1,5
726c7468-277d-4f7c-9f9a-22447c115af2,"Pemerintah harus segera menangani masalah kekurangan obat-obatan penting di rumah sakit, karena nyawa pasien terancam.",Sosial,formal,NTT,5,Misi Sehat,DPR RI,Regional,Kesehatan,booster_v3.2,"harus segera menangani masalah kekurangan obat-obatan penting di rumah sakit, karena nyawa pasien terancam.",0,"legislative target dpr ri. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: harus segera menangani masalah kekurangan obat-obatan penting di rumah sakit, karena nyawa pasien terancam.",6,4,8
927cbe1c-4b28-4d8e-9a38-3c275edcc51e,Kebon binatang di Bandung Utara perlu dijadikan contoh untuk pengembangan ekologi hijau. Ini akan memberi inspirasi bagi warga lainnya.,Lingkungan,informal,Sumatera Utara,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,National,Ekologi Hijau,synthetic_v3.1_asta_urgency,kebon binatang di bandung utara perlu dijadikan contoh untuk pengembangan ekologi hijau. ini akan memberi inspirasi bagi warga lainnya.,2,legislative target dprd kab kota. asta cita misi 2. impact scope national. register informal.  aspirasi warga: kebon binatang di bandung utara perlu dijadikan contoh untuk pengembangan ekologi hijau. ini akan memberi inspirasi bagi warga lainnya.,4,0,1
554e9ae2-de83-492c-a589-6a4032971e97,"Perluasan program pengembangan kemampuan siswa dalam bidang teknologi informasi di SMA Negeri 1 Yogyakarta, Daerah Istimewa Yogyakarta. Program ini dapat meningkatkan kemampuan siswa dalam menghadapi tantangan teknologi. Perlu dilakukan pengadaan peralatan dan pengembangan kurikulum.",Pendidikan,formal,Jawa Barat,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Pengembangan Kemampuan Siswa dalam Bidang Teknologi Informasi,synthetic_v3.1_asta_urgency,"program pengembangan kemampuan siswa dalam bidang teknologi informasi di sma negeri 1 yogyakarta, daerah istimewa yogyakarta. program ini dapat meningkatkan kemampuan siswa dalam menghadapi tantangan teknologi. perlu dilakukan pengadaan peralatan dan pengembangan kurikulum.",4,"legislative target dprd provinsi. asta cita misi 4. impact scope regional. register formal.  aspirasi warga: program pengembangan kemampuan siswa dalam bidang teknologi informasi di sma negeri 1 yogyakarta, daerah istimewa yogyakarta. program ini dapat meningkatkan kemampuan siswa dalam menghadapi tantangan teknologi. perlu dilakukan pengadaan peralatan dan pengembangan kurikulum.",5,0,3
350debea-2c1f-4213-a32c-a084a6557a54,"Pusat kesehatan masyarakat di Kecamatan Pabuaran, Kabupaten Sukabumi, telah kekurangan dokter spesialis yang dapat memberikan pelayanan kesehatan yang tepat, sehingga warga harus dibawa ke daerah lain untuk mendapatkan perawatan yang memadai.",Kesehatan,formal,Jambi,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Kesehatan,synthetic_v3.1_asta_urgency,"pusat kesehatan masyarakat di kecamatan pabuaran, kabupaten sukabumi, telah kekurangan dokter spesialis yang dapat memberikan pelayanan kesehatan yang tepat, sehingga warga harus dibawa ke daerah lain untuk mendapatkan perawatan yang memadai.",4,"legislative target dprd provinsi. asta cita misi 4. impact scope individual. register formal.  aspirasi warga: pusat kesehatan masyarakat di kecamatan pabuaran, kabupaten sukabumi, telah kekurangan dokter spesialis yang dapat memberikan pelayanan kesehatan yang tepat, sehingga warga harus dibawa ke daerah lain untuk mendapatkan perawatan yang memadai.",3,2,3
f854141b-d145-4607-9bf7-450890aff0a0,"Sekolah Menengah Kejuruan (SMK) di Desa Kaliwiro, Kabupaten Wonosobo, telah kekurangan fasilitas pendidikan yang memadai. Diperlukan dana Rp 300 juta untuk pengadaan peralatan dan infrastruktur sekolah yang mencukupi. Hal ini akan mempengaruhi kualitas pendidikan peserta didik dan kebutuhan sumber daya manusia (SDM) di masa depan.",Pendidikan,formal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Pengadaan Dana Fasilitas Sekolah,synthetic_v3.1_asta_urgency,"menengah kejuruan smk di desa kaliwiro, kabupaten wonosobo, telah kekurangan fasilitas pendidikan yang memadai. diperlukan dana rp 300 juta untuk pengadaan peralatan dan infrastruktur sekolah yang mencukupi. hal ini akan mempengaruhi kualitas pendidikan peserta didik dan kebutuhan sumber daya manusia sdm di masa depan.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope regional. register formal.  aspirasi warga: menengah kejuruan smk di desa kaliwiro, kabupaten wonosobo, telah kekurangan fasilitas pendidikan yang memadai. diperlukan dana rp 300 juta untuk pengadaan peralatan dan infrastruktur sekolah yang mencukupi. hal ini akan mempengaruhi kualitas pendidikan peserta didik dan kebutuhan sumber daya manusia sdm di masa depan.",5,3,3
e4efb905-7fff-4ab7-9e40-bbfd9c796701,"Warga di desa kami keberatan karena harga pangan terus naik, ini sudah 2 tahun terjadi! Minta pemerintah meningkatkan swasembada pangan untuk mengendalikan harga pangan!",Ekonomi,informal,Jawa Barat,3,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,Community,Sumber Daya Pangan,synthetic_v3.1_asta_urgency,"warga di desa kami keberatan karena harga pangan terus naik, ini sudah 2 tahun terjadi! minta pemerintah meningkatkan swasembada pangan untuk mengendalikan harga pangan!",2,"legislative target dprd kab kota. asta cita misi 2. impact scope community. register informal.  aspirasi warga: warga di desa kami keberatan karena harga pangan terus naik, ini sudah 2 tahun terjadi! minta pemerintah meningkatkan swasembada pangan untuk mengendalikan harga pangan!",0,2,1
f97a8849-8a93-4bb1-8c84-0b8e21545ca6,"Angka putus sekolah di kabupaten kami tinggi bgt, harus ada aksi cepat!",Pendidikan,informal,Jambi,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Pendidikan,synthetic_v3.1_asta_urgency,"angka putus sekolah di kabupaten kami tinggi bgt, harus ada aksi cepat!",4,"legislative target dprd kab kota. asta cita misi 4. impact scope community. register informal.  aspirasi warga: angka putus sekolah di kabupaten kami tinggi bgt, harus ada aksi cepat!",5,3,3
b877fb17-a88a-4318-b408-f506d4d25cbf,Saya melihat banyak anak yang tidak bisa membaca dengan baik karena tidak ada akses ke buku bacaan yang sesuai. Sekolah harus memperbaiki perpustakaan dan juga membuat kerjasama dengan penerbit untuk mendapatkan buku bacaan yang lebih banyak. Ini akan memperbaiki kemampuan membaca anak-anak dan membuat mereka lebih pintar. DPRD Kab/Kota bisa mendanai perbaikan perpustakaan sekolah.,Kesehatan,informal,NTT,1,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Perbaikan Perpustakaan Sekolah,synthetic_v3.1_asta_urgency,saya melihat banyak anak yang tidak bisa membaca dengan baik karena tidak ada akses ke buku bacaan yang sesuai. sekolah harus memperbaiki perpustakaan dan juga membuat kerjasama dengan penerbit untuk mendapatkan buku bacaan yang lebih banyak. ini akan memperbaiki kemampuan membaca anak-anak dan membuat mereka lebih pintar. dprd kab/kota bisa mendanai perbaikan perpustakaan sekolah.,4,legislative target dprd kab kota. asta cita misi 4. impact scope regional. register informal.  aspirasi warga: saya melihat banyak anak yang tidak bisa membaca dengan baik karena tidak ada akses ke buku bacaan yang sesuai. sekolah harus memperbaiki perpustakaan dan juga membuat kerjasama dengan penerbit untuk mendapatkan buku bacaan yang lebih banyak. ini akan memperbaiki kemampuan membaca anak-anak dan membuat mereka lebih pintar. dprd kab/kota bisa mendanai perbaikan perpustakaan sekolah.,3,0,3
5fa16750-4668-4b32-b808-445f47abf64a,"Saya tinggal di desa yang paling bawah, dana desa punya tapi gak terserap dengan baik. Saya lihat fasilitas desa mulai rusak, perlu ada perhatian lebih dr pemerintah",Sosial,informal,Papua,2,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPR RI,Community,Perekenomian Desa,synthetic_v3.1_asta_urgency,"saya tinggal di desa yang paling bawah, dana desa punya tapi tidak terserap dengan baik. saya lihat fasilitas desa mulai rusak, perlu ada perhatian lebih dari pemerintah",6,"legislative target dpr ri. asta cita misi 6. impact scope community. register informal.  aspirasi warga: saya tinggal di desa yang paling bawah, dana desa punya tapi tidak terserap dengan baik. saya lihat fasilitas desa mulai rusak, perlu ada perhatian lebih dari pemerintah",6,1,5
0dbfdb25-617c-42ef-9432-4a0d999ff584,"Warga di daerah kami kecewa, jalan utama yang rusak sudah 3 tahun, tapi belum ada penyelesaian, sangat menyusahkan warga!",Infrastruktur,informal,Jawa Timur,4,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Provinsi,National,Rusaknya Infrastruktur Jalan Utama,synthetic_v3.1_asta_urgency,"warga di daerah kami kecewa, jalan utama yang rusak sudah 3 tahun, tapi belum ada penyelesaian, sangat menyusahkan warga!",3,"legislative target dprd provinsi. asta cita misi 3. impact scope national. register informal.  aspirasi warga: warga di daerah kami kecewa, jalan utama yang rusak sudah 3 tahun, tapi belum ada penyelesaian, sangat menyusahkan warga!",1,3,2
b087b547-e2ca-47c9-bf49-5117cff1c2e1,"Aksesibilitas jaringan internet di Desa Pemali, Kabupaten Bantul, DIY sangat buruk. Warga tidak dapat melakukan kegiatan online dengan lancar karena kecepatan internet sangat rendah. Kami meminta pemerintah meningkatkan infrastruktur jaringan internet desa.",Infrastruktur,formal,Kalimantan Timur,3,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,National,Infrastruktur,synthetic_v3.1_asta_urgency,"jaringan internet di desa pemali, kabupaten bantul, diy sangat buruk. warga tidak dapat melakukan kegiatan online dengan lancar karena kecepatan internet sangat rendah. kami meminta pemerintah meningkatkan infrastruktur jaringan internet desa.",6,"legislative target dprd kab kota. asta cita misi 6. impact scope national. register formal.  aspirasi warga: jaringan internet di desa pemali, kabupaten bantul, diy sangat buruk. warga tidak dapat melakukan kegiatan online dengan lancar karena kecepatan internet sangat rendah. kami meminta pemerintah meningkatkan infrastruktur jaringan internet desa.",1,2,5
2c1301b0-2ed2-40ad-bd51-e595898aa888,"Barang siapa ngomong sesuatu yg dimaknai 'berbeda' di masyarakat kami, bakal dipecutin atau dipecutin oleh aparat #Intimidasi -DPRD Provinsi",Sosial,informal,Papua,4,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Provinsi,Individual,Intimidasi terhadap kelompok minoritas di skala provinsi,synthetic_v3.1_asta_urgency,"siapa ngomong sesuatu yang dimaknai berbeda di masyarakat kami, bakal dipecutin atau dipecutin oleh aparat intimidasi -dprd provinsi",1,"legislative target dprd provinsi. asta cita misi 1. impact scope individual. register informal.  aspirasi warga: siapa ngomong sesuatu yang dimaknai berbeda di masyarakat kami, bakal dipecutin atau dipecutin oleh aparat intimidasi -dprd provinsi",6,3,0
4c3d2112-2fad-4809-9773-a81828dffcf1,"Pengembangan infrastruktur desa di Kecamatan Sumber Agung, Kabupaten Lampung Timur, Lampung, harus segera diselesaikan karena dampaknya terhadap kualitas hidup masyarakat akan meningkat pada tahun 2028.",Infrastruktur,formal,NTT,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Regional,Infrastruktur Desa Umum,synthetic_v3.1_asta_urgency,"infrastruktur desa di kecamatan sumber agung, kabupaten lampung timur, lampung, harus segera diselesaikan karena dampaknya terhadap kualitas hidup masyarakat akan meningkat pada tahun 2028.",6,"legislative target dprd kab kota. asta cita misi 6. impact scope regional. register formal.  aspirasi warga: infrastruktur desa di kecamatan sumber agung, kabupaten lampung timur, lampung, harus segera diselesaikan karena dampaknya terhadap kualitas hidup masyarakat akan meningkat pada tahun 2028.",1,0,5
ae5a4a90-413b-4dbd-8ac3-b9f36fafb86c,"Gmn dgn situasi krisis air di desa kami yg udh 3thn? Tanah kami gak bermanfaat lg karena cuaca ekstrem. DPRD Kab/Kota, tolong solusinya!",Lingkungan,informal,Jambi,4,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,Individual,Krisis Air di Desa,synthetic_v3.1_asta_urgency,"bagaimana dengan situasi krisis air di desa kami yang sudah 3thn? tanah kami tidak bermanfaat lg karena cuaca ekstrem. dprd kab/kota, tolong solusinya!",2,"legislative target dprd kab kota. asta cita misi 2. impact scope individual. register informal.  aspirasi warga: bagaimana dengan situasi krisis air di desa kami yang sudah 3thn? tanah kami tidak bermanfaat lg karena cuaca ekstrem. dprd kab/kota, tolong solusinya!",4,3,1
eed4f86b-280e-4e0d-a338-c2fe4120e7f1,"Pengembangan sumber daya manusia di Desa Jatimulyo, Kabupaten Wonosobo, Jawa Tengah, harus dilakukan secara berkelanjutan karena dampaknya terhadap perekonomian warga akan signifikan pada tahun 2026.",Infrastruktur,formal,Jambi,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Community,Sumber Daya Manusia Desa,synthetic_v3.1_asta_urgency,"sumber daya manusia di desa jatimulyo, kabupaten wonosobo, jawa tengah, harus dilakukan secara berkelanjutan karena dampaknya terhadap perekonomian warga akan signifikan pada tahun 2026.",6,"legislative target dprd kab kota. asta cita misi 6. impact scope community. register formal.  aspirasi warga: sumber daya manusia di desa jatimulyo, kabupaten wonosobo, jawa tengah, harus dilakukan secara berkelanjutan karena dampaknya terhadap perekonomian warga akan signifikan pada tahun 2026.",1,0,5
9fc318cc-9c0c-44c0-9c48-98b58ab873f2,"Kami mengusulkan untuk mendirikan Rumah Sakit Darurat di wilayah Kabupaten Sragen, Jawa Tengah, karena adanya krisis kesehatan darurat akibat wabah penyakit menular yang merebak di area tersebut sejak 6 minggu yang lalu. Banyak warga yang mengalami kesulitan mendapatkan perawatan medis, sehingga menyebabkan penyebaran penyakit semakin cepat. Dengan demikian, kami berharap Rumah Sakit Darurat dapat membantu mengatasi krisis kesehatan darurat ini dan menyelamatkan banyak nyawa.",Pendidikan,formal,Sumatera Utara,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Peningkatan Akses Kesehatan,synthetic_v3.1_asta_urgency,"kami mengusulkan untuk mendirikan rumah sakit darurat di wilayah kabupaten sragen, jawa tengah, karena adanya krisis kesehatan darurat akibat wabah penyakit menular yang merebak di area tersebut sejak 6 minggu yang lalu. banyak warga yang mengalami kesulitan mendapatkan perawatan medis, sehingga menyebabkan penyebaran penyakit semakin cepat. dengan demikian, kami berharap rumah sakit darurat dapat membantu mengatasi krisis kesehatan darurat ini dan menyelamatkan banyak nyawa.",4,"legislative target dpr ri. asta cita misi 4. impact scope national. register formal.  aspirasi warga: kami mengusulkan untuk mendirikan rumah sakit darurat di wilayah kabupaten sragen, jawa tengah, karena adanya krisis kesehatan darurat akibat wabah penyakit menular yang merebak di area tersebut sejak 6 minggu yang lalu. banyak warga yang mengalami kesulitan mendapatkan perawatan medis, sehingga menyebabkan penyebaran penyakit semakin cepat. dengan demikian, kami berharap rumah sakit darurat dapat membantu mengatasi krisis kesehatan darurat ini dan menyelamatkan banyak nyawa.",5,4,3
793ccd7f-b984-43e5-a18a-a3c939a6d4cd,"Tolong jgn lupa, ada 12 siswa SD di Kabupaten Karawang yg tdk bisa masuk sekolah karena ayahnya ditangkap polisi tanpa motif yg jelas. Ini bukti penegakan HAM yg gak adil. DPRD Kabupaten Karawang, ayo ambil tindakan!",Keamanan,informal,Sumatera Utara,5,"Misi 1: Ideologi, Demokrasi, dan HAM",DPRD Kab/Kota,Individual,Pelanggaran HAM,synthetic_v3.1_asta_urgency,"jgn lupa, ada 12 siswa sd di kabupaten karawang yang tidak bisa masuk sekolah karena ayahnya ditangkap polisi tanpa motif yang jelas. ini bukti penegakan ham yang tidak adil. dprd kabupaten karawang, ayo ambil tindakan!",1,"legislative target dprd kab kota. asta cita misi 1. impact scope individual. register informal.  aspirasi warga: jgn lupa, ada 12 siswa sd di kabupaten karawang yang tidak bisa masuk sekolah karena ayahnya ditangkap polisi tanpa motif yang jelas. ini bukti penegakan ham yang tidak adil. dprd kabupaten karawang, ayo ambil tindakan!",2,4,0
0aadadb4-faee-44b7-89bb-078abca3c331,"Saya petani kecil di Jatim, tahun lalu padi saya gagal panen karena musim hujan yang kurang. Harusnya pemerintah ngasih bantuan teknologi irigasi yang lebih baik",Ekonomi,informal,Jambi,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,Individual,Teknologi Irigasi dan Pengelolaan Air,synthetic_v3.1_asta_urgency,"saya petani kecil di jatim, tahun lalu padi saya gagal panen karena musim hujan yang kurang. harusnya pemerintah ngasih bantuan teknologi irigasi yang lebih baik",2,"legislative target dprd provinsi. asta cita misi 2. impact scope individual. register informal.  aspirasi warga: saya petani kecil di jatim, tahun lalu padi saya gagal panen karena musim hujan yang kurang. harusnya pemerintah ngasih bantuan teknologi irigasi yang lebih baik",0,1,1
dfb17d48-8da7-4580-9652-2495fb805a4f,"Kerusakan Jalan Raya di Desa Kalianyar, Kabupaten Banyuwangi, Jawa Timur, telah berlangsung selama 7 bulan terakhir, menghambat akses ekonomi warga dan memerlukan solusi.",Infrastruktur,formal,Jawa Barat,4,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Individual,Jalan Raya Rusak,synthetic_v3.1_asta_urgency,"jalan raya di desa kalianyar, kabupaten banyuwangi, jawa timur, telah berlangsung selama 7 bulan terakhir, menghambat akses ekonomi warga dan memerlukan solusi.",3,"legislative target dprd kab kota. asta cita misi 3. impact scope individual. register formal.  aspirasi warga: jalan raya di desa kalianyar, kabupaten banyuwangi, jawa timur, telah berlangsung selama 7 bulan terakhir, menghambat akses ekonomi warga dan memerlukan solusi.",1,3,2
dbc744d6-f6a9-4847-b413-88e1b668998a,"Jln rusak di Kec. Kediri parah bgt, pengemudi warga nggak nyaman berhenti di jln rusak setiap hari, gak bisa dilawan! DPRD Kab/Kota harus segera anggarkan pembangunan jln baru.",Ekonomi,informal,Kalimantan Timur,3,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Pembangunan Infrastruktur,synthetic_v3.1_asta_urgency,"jalan rusak di kec. kediri parah bgt, pengemudi warga tidak nyaman berhenti di jalan rusak setiap hari, tidak bisa dilawan! dprd kab/kota harus segera anggarkan pembangunan jalan baru.",3,"legislative target dprd kab kota. asta cita misi 3. impact scope regional. register informal.  aspirasi warga: jalan rusak di kec. kediri parah bgt, pengemudi warga tidak nyaman berhenti di jalan rusak setiap hari, tidak bisa dilawan! dprd kab/kota harus segera anggarkan pembangunan jalan baru.",0,2,2
20e6fe27-e192-4828-9758-c6a1bfc17d69,Peningkatan kualitas pelayanan kesehatan di daerah terpencil dengan menambah jumlah tenaga medis dan fasilitas kesehatan yang memadai.,Kesehatan,formal,NTT,4,Misi Kesehatan Merata,DPRD,Regional,Pelayanan Kesehatan,booster_v3.2,kualitas pelayanan kesehatan di daerah terpencil dengan menambah jumlah tenaga medis dan fasilitas kesehatan yang memadai.,0,legislative target dprd. asta cita misi unknown. impact scope regional. register formal.  aspirasi warga: kualitas pelayanan kesehatan di daerah terpencil dengan menambah jumlah tenaga medis dan fasilitas kesehatan yang memadai.,3,3,8
