id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source
2379b3a0-4a50-4622-82be-b9f21896ab4a,Saya mengkhawatirkan anak saya tidak bisa lulus UN di Kab. Jember karena fasilitas sekolah kami tidak lengkap. Tolong segera perbaiki fasilitas sekolah kami!,Pendidikan,informal,Kalimantan Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Pendidikan yang memadai untuk anak-anak,synthetic_v3.1_asta_urgency
3b3191a6-9175-4bd7-add4-35cb34d83c06,"Di Kabupaten Banyuwangi, banyak anak-anak yang putus sekolah karena harus bekerja! Tolong segera cari solusi untuk mengurangi angka putus sekolah.",Pendidikan,informal,Kalimantan Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Pendidikan yang bisa membantu anak-anak mencari pekerjaan,synthetic_v3.1_asta_urgency
ff7c2eeb-2041-405e-9d6d-8ebef0a563c8,Saya ingin anak saya bisa belajar sains dan teknologi yang lebih baik di Sekolah Menengah di Kab. Bandung! Tolong segera perbaiki fasilitas sekolah.,Pendidikan,informal,Papua,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Pendidikan sains dan teknologi yang baik,synthetic_v3.1_asta_urgency
afc00cdc-a19d-4c30-b368-089be0610ee3,"Di Desa Suka Maju, Kab. Sumatera Barat, banyak anak-anak yang sakit penyakit menular! Tolong segera cari solusi untuk mengurangi angka penyakit menular.",Pendidikan,informal,Papua,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kesehatan yang baik untuk anak-anak,synthetic_v3.1_asta_urgency
df5661f2-0a34-407f-864b-80e4e9c584a6,"Saya bgt kesulitan cari tempat sekolah yang aman karena wabah penyakit di daerah saya. Saya harap pemerintah bisa segera membangun sekolah yang layak dan aman. - Kabupaten X, 6 bulan sudah tidak bisa sekolah karena wabah penyakit.",Pendidikan,informal,Papua,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Sekolah aman dan layak,synthetic_v3.1_asta_urgency
75b2996a-83e3-4e1a-b02b-14284f61abe9,"Saya gak bisa menerima fakta bahwa anak-anak saya harus putus sekolah karena sekolah tua dan tidak nyaman. Pemerintah harus segera mengatasi masalah ini. - Kabupaten Y, 3 tahun sudah ada kebijakan yang gagal untuk membangun sekolah baru.",Pendidikan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Angka putus sekolah,synthetic_v3.1_asta_urgency
23e773ec-6e30-46dc-8c78-4183e5659ed0,"Saya melihat banyak anak-anak yang masih bermain di luar ruangan karena sekolah masih belum selesai dibangun. Ini sangat tidak adil. Saya harap pemerintah bisa segera menyelesaikan proyek ini. - Kabupaten Z, 1 tahun sudah ada proyek pembangunan sekolah.",Pendidikan,informal,Jawa Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Proyek pembangunan sekolah,synthetic_v3.1_asta_urgency
2e833ce0-327c-4092-a3d9-78bba49759d3,"Saya khawatir anak-anak saya akan terpapar penyakit karena sekolah tidak memiliki fasilitas yang lengkap. Saya harap pemerintah bisa segera memperhatikan masalah ini. - Kabupaten W, 2 tahun sudah ada kekurangan fasilitas sekolah.",Pendidikan,informal,Jawa Barat,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Fasilitas sekolah,synthetic_v3.1_asta_urgency
e130418a-3d2b-47f1-b65b-80d478ef0711,"Saya melihat banyak anak-anak yang harus belajar di bawah kanopi karena sekolah tidak memiliki ruang kelas yang cukup. Ini sangat tidak nyaman. Saya harap pemerintah bisa segera membangun sekolah baru. - Kabupaten V, 4 tahun sudah ada kekurangan ruang kelas sekolah.",Pendidikan,informal,Kalimantan Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Ruang kelas sekolah,synthetic_v3.1_asta_urgency
20281e41-bd47-4466-899e-051ba88cd8e0,"Peningkatan Angka Putus Sekolah di Kabupaten Gunung Kidul, DIY, telah menyebabkan ketidakmampuan sumber daya manusia (SDM) lokal untuk menghadapi tantangan kehidupan sehari-hari. Selama 3 tahun terakhir, angka putus sekolah di Kabupaten Gunung Kidul meningkat 20% dengan dampak yang signifikan pada kualitas hidup masyarakat.",Pendidikan,formal,Jambi,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Peningkatan Angka Putus Sekolah,synthetic_v3.1_asta_urgency
f656b8ff-d041-4879-85a9-7c3738f03061,"Sekolah Dasar Negeri 01 di Desa Kedungu, Kabupaten Magelang, telah rusak parah akibat bencana banjir tahun 2022. Diperlukan dana Rp 500 juta untuk renovasi dan perbaikan infrastruktur sekolah. Hal ini akan mempengaruhi kualitas pendidikan peserta didik dan kebutuhan sumber daya manusia (SDM) di masa depan.",Pendidikan,formal,Jambi,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Pengadaan Dana Renovasi Sekolah Rusak,synthetic_v3.1_asta_urgency
aa2fabff-5a6e-4724-9562-ec7c38214082,"Wabah penyakit demam berdarah di Kabupaten Sragen, DIY, telah menyebabkan peningkatan angka kematian anak-anak di daerah tersebut. Sumber daya manusia (SDM) lokal yang terdampak oleh wabah ini membutuhkan perhatian serius untuk meningkatkan kesehatan dan kehidupan mereka. Diperlukan bantuan untuk pengadaan obat-obatan dan peralatan kesehatan yang cukup.",Pendidikan,formal,Jawa Barat,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Pengadaan Bantuan Kesehatan,synthetic_v3.1_asta_urgency
74dd68f2-c86c-4fd7-8e3d-336ddb4aca31,"Peningkatan angka putus sekolah di Kabupaten Kutai Kartanegara, Kalimantan Timur, telah menyebabkan ketidakmampuan sumber daya manusia (SDM) lokal untuk menghadapi tantangan kehidupan sehari-hari. Selama 2 tahun terakhir, angka putus sekolah di Kabupaten Kutai Kartanegara meningkat 15% dengan dampak yang signifikan pada kualitas hidup masyarakat.",Pendidikan,formal,Jawa Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Peningkatan Angka Putus Sekolah,synthetic_v3.1_asta_urgency
f854141b-d145-4607-9bf7-450890aff0a0,"Sekolah Menengah Kejuruan (SMK) di Desa Kaliwiro, Kabupaten Wonosobo, telah kekurangan fasilitas pendidikan yang memadai. Diperlukan dana Rp 300 juta untuk pengadaan peralatan dan infrastruktur sekolah yang mencukupi. Hal ini akan mempengaruhi kualitas pendidikan peserta didik dan kebutuhan sumber daya manusia (SDM) di masa depan.",Pendidikan,formal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Pengadaan Dana Fasilitas Sekolah,synthetic_v3.1_asta_urgency
bb4f1f0c-637c-417b-a975-52b0688b1819,Saya kehabisan biaya beli obat untuk anak saya krn fasilitas kesehatan di desa kami ambruk. Tolong dibantu segera!,Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Fasilitas Kesehatan Terjangkau,synthetic_v3.1_asta_urgency
09172256-bd0d-4d01-b41c-4ddd72fddd3f,Saya jadi terganggu krn ada wabah penyakit menular di sekitar kami. Saya pinta ada program vaksin gratis bagi masyarakat.,Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Individual,Vaksinasi dan Pencegahan Penyakit Menular,synthetic_v3.1_asta_urgency
7f794d5c-3ce6-4cd7-ac40-773c64d1ea48,"Gak ada guru di sekolah kami krn ada wabah penyebaran penyakit. Saya minta dibantu segera, biar anak-anak bisa belajar!",Pendidikan,informal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Sumber Daya Manusia Pendidikan,synthetic_v3.1_asta_urgency
161fcac7-e788-4b91-80af-3fa2bfd95554,Tolonglah dibantu krn kami ngalami bencana alam dan ambruknya sekolah kami. Saya kehabisan biaya buat beli bahan dan peralatan!,Pendidikan,informal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Community,Infrastruktur Pendidikan,synthetic_v3.1_asta_urgency
5ba3da91-119b-48ac-8c71-251256373ca6,Saya kehabisan biaya beli obat untuk ibu saya. Tolong dibantu krn fasilitas kesehatan di daerah kami sangat minim!,Pendidikan,informal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Fasilitas Kesehatan Terjangkau,synthetic_v3.1_asta_urgency
a0935855-2330-439f-a69e-479102036606,Belum ada dokter di desa kami krn kondisi kesehatan warga kami bgt! Tolong dibantu cepat!,Pendidikan,informal,Sumatera Utara,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Community,Sumber Daya Medis,synthetic_v3.1_asta_urgency
374916ff-1263-4c7a-8610-96e3a28c322d,"Rumah sakit di daerah saya tutup dr 3 minggu lalu, warga nggak bisa mendapatkan perawatan!!",Pendidikan,informal,NTT,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Kesehatan,synthetic_v3.1_asta_urgency
c6ecb917-b120-4cba-9e96-f2a78e6a3fa0,Saya kehilangan anak laki-lakiku karena kurangnya guru dan fasilitas sekolah di Desa kami,Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Pendidikan,synthetic_v3.1_asta_urgency
f3db2794-b612-48ab-9b8c-c5c6ed83816a,Kami di desa ini butuh keamanan vaksin terus menerus karena KLB di wilayah kami belum selesai,Pendidikan,informal,NTT,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Kesehatan,synthetic_v3.1_asta_urgency
ac7c126e-29af-4f82-bd48-2188c8b424a0,Saya kecewa sekali karena saya harus pergi ke kota lain dr 100 km untuk mendapatkan pendidikan yang layak,Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,National,Pendidikan,synthetic_v3.1_asta_urgency
de15305b-e3d9-42be-b692-54a36b853ba2,"Saya kehilangan teman saya karena tidak ada rumah sakit yang menerima pasien di desa kami, apa harus terjadi kembali?!",Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Kesehatan,synthetic_v3.1_asta_urgency
f09316a0-baa2-4f51-a3e3-a2e112f40b60,Saya tidak bisa belajar karena jaringan internet dan fasilitas sekolah kami rusak dr 2minggu lalu!,Pendidikan,informal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Pendidikan,synthetic_v3.1_asta_urgency
8e1fccab-0694-4f5e-ad37-7728b7591972,"Cari guru sd di pedesaan, nggak ada. Anak-anak warga harus pindah ke kota buat sekolah. Sementara ini warga jadi korban. Bgt!",Pendidikan,informal,Jawa Barat,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Fasilitas Pendidikan di Pedesaan,synthetic_v3.1_asta_urgency
3cb60c53-203a-4cdb-b18e-3f692773185e,"KLB virus corona lagi, tapi fasilitas RS di sini ambruk. Belum ada 10 pasien, 5 udah ngeluh nggak ada dokter. Gak bisa lagi.",Pendidikan,informal,NTT,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Regional,Kesehatan Kritis di Wilayah Terpencil,synthetic_v3.1_asta_urgency
7526d056-7a44-4957-9045-f7bee182ce4c,"Saya warga kecamatan ini, nggak punya uang buat biaya sekolah anak. Bisa tolong diinjak DPRD Provinsi nggak? Sekolah gratis buat anak-anak warga kecil.",Pendidikan,informal,Kalimantan Timur,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Regional,Biaya Sekolah yang Mahal,synthetic_v3.1_asta_urgency
1756c760-9bda-4cda-a409-6b7ffdb991c9,"Rumah sakit terdekat jauh banget, mesti 2 jam nyampe. KLB bakteri sudah menyebar, tapi nggak ada obat. Jln...",Pendidikan,informal,NTT,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,Individual,Kesehatan Darurat di Wilayah Terisolasi,synthetic_v3.1_asta_urgency
6e9f1afd-efe0-4418-8135-7fa8195ae343,"Cari guru di daerah kami susah banget. Saya nggak punya anak sendiri, tapi warga disini banyak yang kecewa. DPRD Kab/Kota wajib ngasih solusi.",Pendidikan,informal,Jawa Barat,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Fasilitas Pendidikan yang Buruk,synthetic_v3.1_asta_urgency
9fc318cc-9c0c-44c0-9c48-98b58ab873f2,"Kami mengusulkan untuk mendirikan Rumah Sakit Darurat di wilayah Kabupaten Sragen, Jawa Tengah, karena adanya krisis kesehatan darurat akibat wabah penyakit menular yang merebak di area tersebut sejak 6 minggu yang lalu. Banyak warga yang mengalami kesulitan mendapatkan perawatan medis, sehingga menyebabkan penyebaran penyakit semakin cepat. Dengan demikian, kami berharap Rumah Sakit Darurat dapat membantu mengatasi krisis kesehatan darurat ini dan menyelamatkan banyak nyawa.",Pendidikan,formal,Sumatera Utara,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Peningkatan Akses Kesehatan,synthetic_v3.1_asta_urgency
51cd18f4-6eb3-48a9-a050-577bb3c709ee,"Kami mengusulkan untuk memperbaiki bangunan sekolah dasar yang ambruk di Desa Cikeas, Kabupaten Sukabumi, setelah 20 tahun berdiri. Bangunan sekolah tersebut sudah tidak layak digunakan lagi dan menyebabkan warga setempat harus mengadakan kelas di luar ruangan sejak 3 bulan yang lalu. Dengan demikian, kami berharap perbaikan bangunan sekolah dapat memberikan kemudahan bagi siswa-siswi untuk belajar secara nyaman dan aman.",Pendidikan,formal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Peningkatan Kualitas Pendidikan,synthetic_v3.1_asta_urgency
53dc1d33-6d41-4eef-b07c-1aad9204cf62,"Kami mengusulkan untuk memperbanyak tenaga medis di Kabupaten Bantaeng, Sulawesi Selatan, karena tidak adanya tenaga medis di area tersebut selama 5 tahun terakhir. Hal ini menyebabkan warga setempat harus mengalami kesulitan mendapatkan perawatan medis dan menyebabkan meningkatnya angka kematian akibat penyakit. Dengan demikian, kami berharap penambahan tenaga medis dapat membantu meningkatkan kualitas kesehatan di area tersebut.",Pendidikan,formal,Jambi,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Peningkatan Akses Kesehatan,synthetic_v3.1_asta_urgency
4cdcfc4b-f1af-4732-a548-c102f320cd79,"Kami mengusulkan untuk mengadakan pelatihan dan pendidikan kesehatan bagi warga di Desa Nunggal, Kabupaten Tegal, karena tingginya angka kematian akibat penyakit menular di area tersebut selama 2 tahun terakhir. Hal ini disebabkan oleh kurangnya pengetahuan dan keterampilan warga dalam menjaga kesehatan diri sendiri dan lingkungan sekitar. Dengan demikian, kami berharap pelatihan dan pendidikan kesehatan dapat meningkatkan kualitas kesehatan di area tersebut.",Pendidikan,formal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Individual,Peningkatan Pengetahuan Kesehatan,synthetic_v3.1_asta_urgency
bd023e83-3d7d-45d9-9184-ff62712b7ff9,"Kami mengusulkan untuk mendirikan laboratorium penelitian di Universitas Hasanuddin, Makassar, karena kebutuhan akan infrastruktur penelitian yang lebih lengkap dan modern di kampus tersebut untuk mendukung misi penelitian dan pengembangan. Dengan demikian, kami berharap laboratorium penelitian dapat membantu meningkatkan kualitas penelitian dan pengembangan di universitas tersebut.",Pendidikan,formal,Jambi,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPR RI,National,Peningkatan Kualitas Penelitian,synthetic_v3.1_asta_urgency
f4c4faff-2920-4413-a82f-42bb08305058,"Saya ingin pertanian organik di desa saya di Jawa Barat bisa berjalan lancar jln, tapi banyak hambatan seperti ketersediaan modal, teknologi, dan pasar. Harusnya pemerintah lebih mendukung dan memberikan bantuan ke sana!",Ekonomi,informal,Jawa Barat,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Regional,Pengembangan Pertanian Organik,synthetic_v3.1_asta_urgency
9cea2450-0ca7-4104-ac41-2fd2d640cbb0,"Di daerah saya di Kalimantan sudah ada potensi energi terbarukan seperti angin dan air, tapi belum ada yang mengembangkan lagi. Harusnya pemerintah fokus mengembangkan sumber daya alam ini untuk swasembada energi!",Ekonomi,informal,Jawa Barat,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,National,Energi Terbarukan,synthetic_v3.1_asta_urgency
84c0fe19-07d2-418f-909a-2f8e39a1b28e,Saya pengen pemerintah lebih peduli dengan lingkungan dan udara sehat. Bagaimana kalau kita bisa mengembangkan sistem air terbarukan di desa-desa untuk mengurangi pemanasan global? Kita bisa lebih aman dan sehat jln!,Ekonomi,informal,NTT,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Community,Air Terbarukan,synthetic_v3.1_asta_urgency
1e8aca42-a206-4618-9b47-9dd3c50e53a4,Saya ingin pemerintah bisa mengembangkan sektor pertanian biofarmaka di Jawa Tengah yang bisa menghasilkan obat-obatan alami. Ini bisa meningkatkan kualitas hidup warga dan mendukung misi swasembada pangan!,Ekonomi,informal,Sumatera Utara,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Individual,Pertanian Biofarmaka,synthetic_v3.1_asta_urgency
b693ad04-fe6a-41f5-ae8a-80cd2491f084,Saya rasa pemerintah bisa meningkatkan kualitas hidup warga dengan mengembangkan program ekonomi hijau di Sulawesi Selatan. Ini bisa meningkatkan pendapatan penduduk dan mendukung misi swasembada ekonomi!,Ekonomi,informal,Sumatera Utara,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Individual,Eonomi Hijau,synthetic_v3.1_asta_urgency
7b83109d-9a70-420c-b80f-006631e364be,Saya ingin pemerintah bisa mengembangkan industri biru di Sumatera Utara yang bisa meningkatkan pendapatan penduduk dan mendukung misi swasembada ekonomi. Ini bisa meningkatkan kualitas hidup warga dan mendukung kemajuan bangsa!,Ekonomi,informal,NTT,1,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,National,Eonomi Biru,synthetic_v3.1_asta_urgency
ee3e2736-6de3-4a72-ba90-9ae0869c8b1f,"Pengembangan wisata desa di Desa Pedesaan jln, sudah dua tahun gagal bergerak maju. Kita butuh dukungan dana lebih untuk membangun infrastruktur, jadi warga bisa hidup lebih baik.",Ekonomi,informal,NTT,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Regional,Pengembangan Wisata Desa,synthetic_v3.1_asta_urgency
eb072f3e-e5e6-4f33-9102-38cc8f417110,Program BUMDes di Kecamatan Kabupaten ini gak terlalu efektif. Perlu evaluasi keefektifannya agar warga bisa mendapatkan manfaat maksimal.,Ekonomi,informal,Jambi,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Individual,Program BUMDes,synthetic_v3.1_asta_urgency
1c54b0fb-ec31-4278-a7fc-c0b3be1fa749,Pemerintah desa butuh bantuan untuk mengembangkan pariwisata lokal agar penduduk bisa memiliki pendapatan tambahan.,Ekonomi,informal,Kalimantan Timur,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Individual,Pengembangan Pariwisata Lokal,synthetic_v3.1_asta_urgency
2acf8820-9ddf-42b4-bf2f-cf673fcdf5a6,Kita butuh dukungan dari pemerintah untuk mengembangkan usaha mikro kecil menengah di desa kami.,Ekonomi,informal,Sumatera Utara,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Regional,Pengembangan Usaha Mikro Kecil Menengah,synthetic_v3.1_asta_urgency
7894ed50-0020-4a10-ba2b-edc6d2ae3cde,"Pengembangan infrastruktur jalan di pedesaan sangat diperlukan, tapi pemerintah desa gak punya dana cukup.",Ekonomi,informal,Jambi,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,National,Pengembangan Infrastruktur Jalan,synthetic_v3.1_asta_urgency
65ddb747-60b3-4f20-a7c4-408a4a77468e,Kita butuh bantuan untuk mengembangkan sistem pengelolaan keuangan di desa kami yang masih sangat sederhana.,Ekonomi,informal,Kalimantan Timur,1,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,National,Pengembangan Sistem Pengelolaan Keuangan,synthetic_v3.1_asta_urgency
2aeba0e6-574e-4927-b491-fbc3b3034b50,"Masyarakat sekitar Kecamatan Purwakarta, Provinsi Jawa Barat, membutuhkan penambahan fasilitas publik seperti kantor pos dan bank untuk mendukung kewirausahaan warga setempat. Peningkatan fasilitas ini akan meningkatkan akses warga ke layanan keuangan dan memunculkan peluang bagi warga untuk berwirausaha secara lebih efektif.",Ekonomi,formal,Papua,1,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPR RI,Individual,Peningkatan Fasilitas Publik untuk Mendukung Kewirausahaan,synthetic_v3.1_asta_urgency
f8de0948-6faa-4f44-8e9a-f587b306647d,"Pengembangan UMKM di Kawasan Industri Cimanggu, Kabupaten Bekasi, dapat meningkatkan lapangan kerja bagi warga lokal. Dengan penambahan infrastruktur seperti jalan akses dan utilitas, UMKM dapat berkembang lebih maju dan meningkatkan kualitas hidup warga.",Ekonomi,formal,NTT,1,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Provinsi,Community,Pengembangan UMKM di Kawasan Industri Cimanggu,synthetic_v3.1_asta_urgency
3fb14d57-60f9-48f1-be84-b267c3e19833,"Masyarakat Desa Sukagalih, Kabupaten Cianjur, membutuhkan peningkatan infrastruktur seperti jalan akses dan jaringan air bersih untuk mendukung kewirausahaan dan lapangan kerja warga setempat. Peningkatan infrastruktur ini akan meningkatkan akses warga ke layanan dasar dan memunculkan peluang bagi warga untuk berwirausaha dan mendapatkan pekerjaan.",Ekonomi,formal,Jawa Barat,1,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Peningkatan Infrastruktur di Desa Sukagalih,synthetic_v3.1_asta_urgency
8f2d7ff4-0c4c-485f-99e3-fcb81a0ea113,"Pengembangan pelabuhan di Pelabuhan Tanjung Priok, Jakarta, dapat meningkatkan kegiatan ekonomi dan perdagangan, serta meningkatkan lapangan kerja bagi warga setempat. Dengan penambahan fasilitas seperti gudang dan crane, pelabuhan dapat berkembang lebih maju dan meningkatkan kualitas hidup warga.",Ekonomi,formal,Sumatera Utara,1,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPR RI,Individual,Pengembangan Pelabuhan Tanjung Priok,synthetic_v3.1_asta_urgency
3d168151-fb16-415f-acfa-8660968e19bb,"Saya pengusaha kecil di Jawa Barat, gak bisa ngasih harga murah untuk produk pertanian karena distribusi pupuk jadi sulit. Harusnya pemerintah ngasih bantuan infrastruktur irigasi",Ekonomi,informal,Kalimantan Timur,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Community,Distribusi Pupuk dan Infrastruktur Irigasi,synthetic_v3.1_asta_urgency
0aadadb4-faee-44b7-89bb-078abca3c331,"Saya petani kecil di Jatim, tahun lalu padi saya gagal panen karena musim hujan yang kurang. Harusnya pemerintah ngasih bantuan teknologi irigasi yang lebih baik",Ekonomi,informal,Jambi,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,Individual,Teknologi Irigasi dan Pengelolaan Air,synthetic_v3.1_asta_urgency
e1ad6737-7a14-471d-b654-6fdb64e705bd,"Saya warga di kota kecil, gak bisa ngasih air bersih karena sumber daya air lokal semakin langka. Harusnya pemerintah ngasih bantuan sumber daya air",Ekonomi,informal,Sumatera Utara,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,Community,Pengelolaan Air Bersih dan Sumber Daya Air,synthetic_v3.1_asta_urgency
d0b2643d-e8c7-4c1d-ba75-a5dd26a6113d,"Saya produsen makanan siap saji, harusnya pemerintah ngasih bantuan infrastruktur untuk memproduksi makanan ekologis",Ekonomi,informal,Sumatera Utara,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,Regional,Makanan Ekologis dan Infrastruktur Produksi,synthetic_v3.1_asta_urgency
54b6fa42-b4ba-4b67-b060-1c9ef91a0173,"Saya petani kecil di Jawa Tengah, gak bisa ngasih harga murah untuk produk pertanian karena ketergantungan pada pupuk kimia. Harusnya pemerintah ngasih bantuan teknologi pertanian yang lebih baik",Ekonomi,informal,Papua,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Provinsi,Community,Teknologi Pertanian dan Pengelolaan Pupuk,synthetic_v3.1_asta_urgency
89640cde-cfec-4da9-9fe7-ea2d6086d8ba,"Saya warga di desa, gak bisa ngasih air bersih karena sumber daya air lokal semakin langka. Harusnya pemerintah ngasih bantuan sumber daya air",Ekonomi,informal,Sumatera Utara,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,National,Pengelolaan Air Bersih dan Sumber Daya Air,synthetic_v3.1_asta_urgency
bc9c088b-bcea-4886-a63e-82be5539bde3,Pengadaan pupuk di Kabupaten Bogor gak ada stok sejak 3 bulan lalu. Bgt pengaruh produksi sayuran petani di daerah ini. Harus ada solusi dari pemerintah untuk menjamin stok pupuk yang cukup. #SwasembadaPangan,Ekonomi,informal,Papua,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,Individual,Pengadaan Pupuk,synthetic_v3.1_asta_urgency
32766f61-5338-4a9a-887d-ceddf25dc524,"Kondisi sawah di Desa Jln Cengkelang, Kabupaten Ciamis, pasca musim hujan terendam air banjir. Masih butuh waktu 2 minggu air bisa surut. Harus ada penanganan dari pemerintah untuk mencegah gagal panen. #SwasembadaPangan",Ekonomi,informal,Papua,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPRD Kab/Kota,Community,Pengelolaan Sumber Daya Air,synthetic_v3.1_asta_urgency
